anime_name,stats,mal_id,mal_link,detail_link,image_url
Wakaokami wa Shougakusei! (Movie),"{'Length (in words)': '6565', 'Words (per minute)': '70.2', 'Unique words': '1514', 'Unique words (used once)': '838', 'Unique words (used once %)': '55%', 'Unique words (per minute)': '16.1', 'Unique kanji': '586', 'Difficulty': '1/10'}",37682,https://myanimelist.net/anime/37682/Wakaokami_wa_Shougakusei_Movie,anime/364/wakaokami-wa-shougakusei-movie,https://cdn.myanimelist.net/images/anime/1371/94401.jpg
,,,,,
Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,"{'Length (in words)': '6884', 'Words (per minute)': '80.1', 'Unique words': '1341', 'Unique words (used once)': '687', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '15.6', 'Unique kanji': '616', 'Difficulty': '1/10'}",38329,https://myanimelist.net/anime/38329/Seishun_Buta_Yarou_wa_Yumemiru_Shoujo_no_Yume_wo_Minai,anime/188/seishun-buta-yarou-wa-yumemiru-shoujo-no-yume-wo-minai,https://cdn.myanimelist.net/images/anime/1613/102179.jpg
,,,,,
Tokyo Ghoul Jack,"{'Length (in words)': '1761', 'Words (per minute)': '58.8', 'Unique words': '677', 'Unique words (used once)': '444', 'Unique words (used once %)': '65%', 'Unique words (per minute)': '22.6', 'Unique kanji': '328', 'Difficulty': '1/10'}",30458,https://myanimelist.net/anime/30458/Tokyo_Ghoul__Jack,anime/739/tokyo-ghoul-jack,https://cdn.myanimelist.net/images/anime/13/76048.jpg
,,,,,
Luger Code 1951,"{'Length (in words)': '1280', 'Words (per minute)': '50.7', 'Unique words': '553', 'Unique words (used once)': '364', 'Unique words (used once %)': '65%', 'Unique words (per minute)': '21.9', 'Unique kanji': '305', 'Difficulty': '1/10'}",31598,https://myanimelist.net/anime/31598/Luger_Code_1951,anime/1483/luger-code-1951,https://cdn.myanimelist.net/images/anime/7/81651.jpg
,,,,,
Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu Nijiiro no Hana,"{'Length (in words)': '3542', 'Words (per minute)': '49.6', 'Unique words': '927', 'Unique words (used once)': '486', 'Unique words (used once %)': '52%', 'Unique words (per minute)': '12.9', 'Unique kanji': '367', 'Difficulty': '1/10'}",9979,https://myanimelist.net/anime/9979/Precure_All_Stars_Movie_DX3__Mirai_ni_Todoke_Sekai_wo_Tsunagu☆Nijiiro_no_Hana,anime/1544/precure-all-stars-movie-dx3-mirai-ni-todoke-sekai-wo-tsunagu-nijiiro-no-hana,https://cdn.myanimelist.net/images/anime/12/27934.jpg
,,,,,
Kimi ga Nozomu Eien: Next Season,"{'Length (in words)': '7013', 'Words (per minute)': '60.9', 'Unique words': '1476', 'Unique words (used once)': '799', 'Unique words (used once %)': '54%', 'Unique words (per minute)': '12.8', 'Unique kanji': '632', 'Difficulty': '1/10'}",3318,https://myanimelist.net/anime/3318/Kimi_ga_Nozomu_Eien__Next_Season,anime/431/kimi-ga-nozomu-eien-next-season,https://cdn.myanimelist.net/images/anime/1065/108047.jpg
,,,,,
Yuru Yuri S2,"{'Length (in words)': '19583', 'Words (per minute)': '68.3', 'Unique words': '3202', 'Unique words (used once)': '1708', 'Unique words (used once %)': '53%', 'Unique words (per minute)': '11.1', 'Unique kanji': '1004', 'Difficulty': '1/10'}",12403,https://myanimelist.net/anime/12403/Yuru_Yuri%E2%99%AA%E2%99%AA,anime/556/yuru-yuri-s2,https://cdn.myanimelist.net/images/anime/8/75174.jpg
,,,,,
Kiniro Mosaic,"{'Length (in words)': '18704', 'Words (per minute)': '66.2', 'Unique words': '2995', 'Unique words (used once)': '1558', 'Unique words (used once %)': '52%', 'Unique words (per minute)': '10.6', 'Unique kanji': '904', 'Difficulty': '1/10'}",16732,https://myanimelist.net/anime/16732/Kiniro_Mosaic,anime/563/kiniro-mosaic,https://cdn.myanimelist.net/images/anime/8/51379.jpg
,,,,,
Doraemon Movie 01: Nobita no Kyouryuu,"{'Length (in words)': '4869', 'Words (per minute)': '52.8', 'Unique words': '1213', 'Unique words (used once)': '719', 'Unique words (used once %)': '59%', 'Unique words (per minute)': '13.1', 'Unique kanji': '535', 'Difficulty': '1/10'}",3727,https://myanimelist.net/anime/3727/Doraemon_Movie_01__Nobita_no_Kyouryuu,anime/1418/doraemon-movie-01-nobita-no-kyouryuu,https://cdn.myanimelist.net/images/anime/4/72405.jpg
,,,,,
Great Mazinger tai Getter Robo,"{'Length (in words)': '1487', 'Words (per minute)': '49.1', 'Unique words': '567', 'Unique words (used once)': '365', 'Unique words (used once %)': '64%', 'Unique words (per minute)': '18.7', 'Unique kanji': '279', 'Difficulty': '1/10'}",4385,https://myanimelist.net/anime/4385/Great_Mazinger_tai_Getter_Robo,anime/217/great-mazinger-tai-getter-robo,https://cdn.myanimelist.net/images/anime/1633/99758.jpg
,,,,,
Happiness Charge PreCure! Movie: Ningyou no Kuni no Ballerina,"{'Length (in words)': '3987', 'Words (per minute)': '56.2', 'Unique words': '894', 'Unique words (used once)': '500', 'Unique words (used once %)': '55%', 'Unique words (per minute)': '12.6', 'Unique kanji': '341', 'Difficulty': '1/10'}",23083,https://myanimelist.net/anime/23083/Happiness_Charge_PreCure_Movie__Ningyou_no_Kuni_no_Ballerina,anime/764/happiness-charge-precure-movie-ningyou-no-kuni-no-ballerina,https://cdn.myanimelist.net/images/anime/13/64049.jpg
,,,,,
Kuroko no Basket: Baka ja Katenai no yo!,"{'Length (in words)': '2131', 'Words (per minute)': '87.3', 'Unique words': '832', 'Unique words (used once)': '530', 'Unique words (used once %)': '63%', 'Unique words (per minute)': '34.0', 'Unique kanji': '410', 'Difficulty': '1/10'}",19669,https://myanimelist.net/anime/19669/Kuroko_no_Basket__Baka_ja_Katenai_no_yo,anime/873/kuroko-no-basket-baka-ja-katenai-no-yo,https://cdn.myanimelist.net/images/anime/1148/96321.jpg
,,,,,
Glass no Hana to Kowasu Sekai,"{'Length (in words)': '3595', 'Words (per minute)': '54.5', 'Unique words': '847', 'Unique words (used once)': '463', 'Unique words (used once %)': '54%', 'Unique words (per minute)': '12.8', 'Unique kanji': '431', 'Difficulty': '1/10'}",25907,https://myanimelist.net/anime/25907/Glass_no_Hana_to_Kowasu_Sekai,anime/306/glass-no-hana-to-kowasu-sekai,https://cdn.myanimelist.net/images/anime/11/77289.jpg
,,,,,
Binbou Shimai Monogatari,"{'Length (in words)': '12899', 'Words (per minute)': '55.7', 'Unique words': '1913', 'Unique words (used once)': '913', 'Unique words (used once %)': '47%', 'Unique words (per minute)': '8.2', 'Unique kanji': '706', 'Difficulty': '1/10'}",1214,https://myanimelist.net/anime/1214/Binbou_Shimai_Monogatari,anime/94/binbou-shimai-monogatari,https://cdn.myanimelist.net/images/anime/1959/108682.jpg
,,,,,
Cardcaptor Sakura: Clear Card-hen,"{'Length (in words)': '34058', 'Words (per minute)': '59.5', 'Unique words': '4082', 'Unique words (used once)': '2039', 'Unique words (used once %)': '49%', 'Unique words (per minute)': '7.1', 'Unique kanji': '1145', 'Difficulty': '2/10'}",33354,https://myanimelist.net/anime/33354/Cardcaptor_Sakura__Clear_Card-hen,anime/261/cardcaptor-sakura-clear-card-hen,https://cdn.myanimelist.net/images/anime/1467/90338.jpg
,,,,,
Nakitai Watashi wa Neko o Kaburu,"{'Length (in words)': '6526', 'Words (per minute)': '62.7', 'Unique words': '1306', 'Unique words (used once)': '684', 'Unique words (used once %)': '52%', 'Unique words (per minute)': '12.5', 'Unique kanji': '487', 'Difficulty': '2/10'}",41168,https://myanimelist.net/anime/41168/Nakitai_Watashi_wa_Neko_wo_Kaburu,anime/291/nakitai-watashi-wa-neko-o-kaburu,https://cdn.myanimelist.net/images/anime/1045/106389.jpg
,,,,,
Ookami Kodomo no Ame to Yuki,"{'Length (in words)': '5883', 'Words (per minute)': '50.4', 'Unique words': '1583', 'Unique words (used once)': '933', 'Unique words (used once %)': '58%', 'Unique words (per minute)': '13.5', 'Unique kanji': '677', 'Difficulty': '2/10'}",12355,https://myanimelist.net/anime/12355/Ookami_Kodomo_no_Ame_to_Yuki,anime/231/ookami-kodomo-no-ame-to-yuki,https://cdn.myanimelist.net/images/anime/9/35721.jpg
,,,,,
Mahoutsukai Precure! Movie: Kiseki no Henshin! Cure Mofurun!,"{'Length (in words)': '2862', 'Words (per minute)': '40.2', 'Unique words': '700', 'Unique words (used once)': '379', 'Unique words (used once %)': '54%', 'Unique words (per minute)': '9.8', 'Unique kanji': '258', 'Difficulty': '2/10'}",33183,https://myanimelist.net/anime/33183/Mahoutsukai_Precure_Movie__Kiseki_no_Henshin_Cure_Mofurun,anime/765/mahoutsukai-precure-movie-kiseki-no-henshin-cure-mofurun,https://cdn.myanimelist.net/images/anime/4/84453.jpg
,,,,,
Ketsuekigata-kun!,"{'Length (in words)': '3197', 'Words (per minute)': '138.0', 'Unique words': '946', 'Unique words (used once)': '534', 'Unique words (used once %)': '56%', 'Unique words (per minute)': '40.8', 'Unique kanji': '467', 'Difficulty': '2/10'}",17731,https://myanimelist.net/anime/17731/Ketsuekigata-kun,anime/709/ketsuekigata-kun,https://cdn.myanimelist.net/images/anime/1741/91386.jpg
,,,,,
Yuru Yuri,"{'Length (in words)': '19215', 'Words (per minute)': '67.0', 'Unique words': '3109', 'Unique words (used once)': '1612', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '10.8', 'Unique kanji': '983', 'Difficulty': '2/10'}",10495,https://myanimelist.net/anime/10495/Yuru_Yuri,anime/894/yuru-yuri,https://cdn.myanimelist.net/images/anime/12/75173.jpg
,,,,,
Yuru Yuri S3,"{'Length (in words)': '21817', 'Words (per minute)': '76.1', 'Unique words': '3072', 'Unique words (used once)': '1537', 'Unique words (used once %)': '50%', 'Unique words (per minute)': '10.7', 'Unique kanji': '950', 'Difficulty': '2/10'}",30279,https://myanimelist.net/anime/30279/Yuru_Yuri_San%E2%98%86Hai,anime/750/yuru-yuri-s3,https://cdn.myanimelist.net/images/anime/7/76667.jpg
,,,,,
Liz to Aoi Tori,"{'Length (in words)': '6644', 'Words (per minute)': '74.1', 'Unique words': '1385', 'Unique words (used once)': '674', 'Unique words (used once %)': '48%', 'Unique words (per minute)': '15.4', 'Unique kanji': '607', 'Difficulty': '2/10'}",35677,https://myanimelist.net/anime/35677/Liz_to_Aoi_Tori,anime/272/liz-to-aoi-tori,https://cdn.myanimelist.net/images/anime/1638/93032.jpg
,,,,,
Tsuki ga Kirei,"{'Length (in words)': '10484', 'Words (per minute)': '35.9', 'Unique words': '1944', 'Unique words (used once)': '1020', 'Unique words (used once %)': '52%', 'Unique words (per minute)': '6.6', 'Unique kanji': '692', 'Difficulty': '2/10'}",34822,https://myanimelist.net/anime/34822/Tsuki_ga_Kirei,anime/867/tsuki-ga-kirei,https://cdn.myanimelist.net/images/anime/2/85592.jpg
,,,,,
Tawawa on Monday,"{'Length (in words)': '6796', 'Words (per minute)': '121.2', 'Unique words': '1844', 'Unique words (used once)': '1024', 'Unique words (used once %)': '55%', 'Unique words (per minute)': '32.8', 'Unique kanji': '840', 'Difficulty': '2/10'}",34213,https://myanimelist.net/anime/34213/Getsuyoubi_no_Tawawa,anime/314/tawawa-on-monday,https://cdn.myanimelist.net/images/anime/13/83576.jpg
,,,,,
Flying Witch,"{'Length (in words)': '15842', 'Words (per minute)': '58.3', 'Unique words': '2914', 'Unique words (used once)': '1546', 'Unique words (used once %)': '53%', 'Unique words (per minute)': '10.7', 'Unique kanji': '891', 'Difficulty': '2/10'}",31376,https://myanimelist.net/anime/31376/Flying_Witch,anime/1491/flying-witch,https://cdn.myanimelist.net/images/anime/6/80039.jpg
,,,,,
From Up On Poppy Hill,"{'Length (in words)': '4292', 'Words (per minute)': '38.0', 'Unique words': '1321', 'Unique words (used once)': '832', 'Unique words (used once %)': '62%', 'Unique words (per minute)': '11.7', 'Unique kanji': '642', 'Difficulty': '2/10'}",10029,https://myanimelist.net/anime/10029/Coquelicot-zaka_kara,anime/360/from-up-on-poppy-hill,https://cdn.myanimelist.net/images/anime/8/32547.jpg
,,,,,
Aoi Hana,"{'Length (in words)': '14141', 'Words (per minute)': '57.6', 'Unique words': '2303', 'Unique words (used once)': '1176', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '9.3', 'Unique kanji': '791', 'Difficulty': '2/10'}",6164,https://myanimelist.net/anime/6164/Aoi_Hana,anime/16/aoi-hana,https://cdn.myanimelist.net/images/anime/3/80255.jpg
,,,,,
NEW GAME!,"{'Length (in words)': '21519', 'Words (per minute)': '75.9', 'Unique words': '3014', 'Unique words (used once)': '1438', 'Unique words (used once %)': '47%', 'Unique words (per minute)': '10.6', 'Unique kanji': '927', 'Difficulty': '2/10'}",31953,https://myanimelist.net/anime/31953/New_Game,anime/919/new-game,https://cdn.myanimelist.net/images/anime/9/80417.jpg
,,,,,
Sora no Method,"{'Length (in words)': '14744', 'Words (per minute)': '48.0', 'Unique words': '1901', 'Unique words (used once)': '935', 'Unique words (used once %)': '49%', 'Unique words (per minute)': '6.1', 'Unique kanji': '753', 'Difficulty': '2/10'}",23209,https://myanimelist.net/anime/23209/Sora_no_Method,anime/1566/sora-no-method,https://cdn.myanimelist.net/images/anime/10/62485.jpg
,,,,,
Jewelpet Movie: Sweets Dance Princess,"{'Length (in words)': '6042', 'Words (per minute)': '66.3', 'Unique words': '1443', 'Unique words (used once)': '794', 'Unique words (used once %)': '55%', 'Unique words (per minute)': '15.8', 'Unique kanji': '519', 'Difficulty': '2/10'}",12965,https://myanimelist.net/anime/12965/Jewelpet_Movie__Sweets_Dance_Princess,anime/860/jewelpet-movie-sweets-dance-princess,https://cdn.myanimelist.net/images/anime/1234/96592.jpg
,,,,,
The iDOLM@STER Cinderella Girls,"{'Length (in words)': '22663', 'Words (per minute)': '72.8', 'Unique words': '3397', 'Unique words (used once)': '1787', 'Unique words (used once %)': '52%', 'Unique words (per minute)': '10.9', 'Unique kanji': '1020', 'Difficulty': '2/10'}",23587,https://myanimelist.net/anime/23587/The_iDOLMSTER_Cinderella_Girls,anime/455/the-idolm-ster-cinderella-girls,https://cdn.myanimelist.net/images/anime/10/70733.jpg
,,,,,
Cardcaptor Sakura: Movie 1,"{'Length (in words)': '3078', 'Words (per minute)': '37.8', 'Unique words': '905', 'Unique words (used once)': '519', 'Unique words (used once %)': '57%', 'Unique words (per minute)': '11.1', 'Unique kanji': '395', 'Difficulty': '2/10'}",371,https://myanimelist.net/anime/371/Cardcaptor_Sakura_Movie_1,anime/346/cardcaptor-sakura-movie-1,https://cdn.myanimelist.net/images/anime/1733/90336.jpg
,,,,,
"Eikoku Ikka, Nihon o Taberu: Shougatsu wo Taberu","{'Length (in words)': '4360', 'Words (per minute)': '89.1', 'Unique words': '1322', 'Unique words (used once)': '804', 'Unique words (used once %)': '60%', 'Unique words (per minute)': '27.0', 'Unique kanji': '683', 'Difficulty': '2/10'}",32010,https://myanimelist.net/anime/32010/Eikoku_Ikka_Nihon_wo_Taberu__English_Ikka_Shougatsu_wo_Taberu,anime/313/eikoku-ikka-nihon-o-taberu-shougatsu-wo-taberu,https://cdn.myanimelist.net/images/anime/10/80217.jpg
,,,,,
Mirai Shounen Conan: Kyodaiki Gigant no Fukkatsu,"{'Length (in words)': '2134', 'Words (per minute)': '44.1', 'Unique words': '730', 'Unique words (used once)': '457', 'Unique words (used once %)': '62%', 'Unique words (per minute)': '15.0', 'Unique kanji': '376', 'Difficulty': '2/10'}",2614,https://myanimelist.net/anime/2614/Mirai_Shounen_Conan__Kyodaiki_Gigant_no_Fukkatsu,anime/1481/mirai-shounen-conan-kyodaiki-gigant-no-fukkatsu,https://cdn.myanimelist.net/images/anime/4/17369.jpg
,,,,,
Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,"{'Length (in words)': '3689', 'Words (per minute)': '52.5', 'Unique words': '887', 'Unique words (used once)': '450', 'Unique words (used once %)': '50%', 'Unique words (per minute)': '12.6', 'Unique kanji': '346', 'Difficulty': '2/10'}",15307,https://myanimelist.net/anime/15307/Smile_Precure_Movie__Ehon_no_Naka_wa_Minna_Chiguhagu,anime/1450/smile-precure-movie-ehon-no-naka-wa-minna-chiguhagu,https://cdn.myanimelist.net/images/anime/6/42291.jpg
,,,,,
Kara no Kyoukai 4: Garan no Dou,"{'Length (in words)': '1986', 'Words (per minute)': '43.9', 'Unique words': '729', 'Unique words (used once)': '454', 'Unique words (used once %)': '62%', 'Unique words (per minute)': '16.1', 'Unique kanji': '414', 'Difficulty': '2/10'}",4280,https://myanimelist.net/anime/4280/Kara_no_Kyoukai_4__Garan_no_Dou,anime/531/kara-no-kyoukai-4-garan-no-dou,https://cdn.myanimelist.net/images/anime/9/21736.jpg
,,,,,
A Channel,"{'Length (in words)': '16549', 'Words (per minute)': '48.7', 'Unique words': '2723', 'Unique words (used once)': '1442', 'Unique words (used once %)': '52%', 'Unique words (per minute)': '8.0', 'Unique kanji': '893', 'Difficulty': '2/10'}",9776,https://myanimelist.net/anime/9776/A-Channel,anime/1465/a-channel,https://cdn.myanimelist.net/images/anime/5/29687.jpg
,,,,,
Mai Mai Shinko to Sennen no Mahou,"{'Length (in words)': '6337', 'Words (per minute)': '70.2', 'Unique words': '1420', 'Unique words (used once)': '759', 'Unique words (used once %)': '53%', 'Unique words (per minute)': '15.7', 'Unique kanji': '558', 'Difficulty': '2/10'}",5084,https://myanimelist.net/anime/5084/Mai_Mai_Shinko_to_Sennen_no_Mahou,anime/445/mai-mai-shinko-to-sennen-no-mahou,https://cdn.myanimelist.net/images/anime/1419/103272.jpg
,,,,,
Yagate Kimi ni Naru,"{'Length (in words)': '19564', 'Words (per minute)': '63.6', 'Unique words': '2581', 'Unique words (used once)': '1238', 'Unique words (used once %)': '47%', 'Unique words (per minute)': '8.3', 'Unique kanji': '846', 'Difficulty': '2/10'}",37786,https://myanimelist.net/anime/37786/Yagate_Kimi_ni_Naru,anime/514/yagate-kimi-ni-naru,https://cdn.myanimelist.net/images/anime/1783/96153.jpg
,,,,,
Toki wo Kakeru Shoujo,"{'Length (in words)': '5095', 'Words (per minute)': '54.5', 'Unique words': '1219', 'Unique words (used once)': '679', 'Unique words (used once %)': '55%', 'Unique words (per minute)': '13.0', 'Unique kanji': '471', 'Difficulty': '2/10'}",2236,https://myanimelist.net/anime/2236/Toki_wo_Kakeru_Shoujo,anime/242/toki-wo-kakeru-shoujo,https://cdn.myanimelist.net/images/anime/1/2432.jpg
,,,,,
Long Riders!,"{'Length (in words)': '20095', 'Words (per minute)': '70.2', 'Unique words': '2748', 'Unique words (used once)': '1350', 'Unique words (used once %)': '49%', 'Unique words (per minute)': '9.6', 'Unique kanji': '861', 'Difficulty': '2/10'}",30652,https://myanimelist.net/anime/30652/Long_Riders,anime/1482/long-riders,https://cdn.myanimelist.net/images/anime/3/82255.jpg
,,,,,
Kouchuu Ouja Mushiking Super Battle Movie: Yami no Kaizou Kouchuu,"{'Length (in words)': '2716', 'Words (per minute)': '53.2', 'Unique words': '794', 'Unique words (used once)': '449', 'Unique words (used once %)': '56%', 'Unique words (per minute)': '15.5', 'Unique kanji': '335', 'Difficulty': '2/10'}",2173,https://myanimelist.net/anime/2173/Kouchuu_Ouja_Mushiking_Super_Battle_Movie__Yami_no_Kaizou_Kouchuu,anime/1439/kouchuu-ouja-mushiking-super-battle-movie-yami-no-kaizou-kouchuu,https://cdn.myanimelist.net/images/anime/1556/90998.jpg
,,,,,
Touch Movie 1: Sebangou no Nai Ace,"{'Length (in words)': '3584', 'Words (per minute)': '38.2', 'Unique words': '910', 'Unique words (used once)': '483', 'Unique words (used once %)': '53%', 'Unique words (per minute)': '9.7', 'Unique kanji': '399', 'Difficulty': '2/10'}",2491,https://myanimelist.net/anime/2491/Touch__Sebangou_no_Nai_Ace,anime/1467/touch-movie-1-sebangou-no-nai-ace,https://cdn.myanimelist.net/images/anime/4/21457.jpg
,,,,,
Sakura Trick,"{'Length (in words)': '19488', 'Words (per minute)': '55.8', 'Unique words': '2794', 'Unique words (used once)': '1407', 'Unique words (used once %)': '50%', 'Unique words (per minute)': '8.0', 'Unique kanji': '870', 'Difficulty': '2/10'}",20047,https://myanimelist.net/anime/20047/Sakura_Trick,anime/722/sakura-trick,https://cdn.myanimelist.net/images/anime/2/56189.jpg
